idx,topic,group,perplexity,log_perplexity,token_count,source_file,database_id
864,,Whole Clean Corpus,41.36274672287091,3.7223806381225586,69,procon_corpus.jsonl#L748,c847da26-6e9e-4c13-90cb-dc6e91f4e22e
865,,Whole Clean Corpus,94.11927083266266,4.544562816619873,59,procon_corpus.jsonl#L749,ce862c07-2e91-488e-9d33-685117a2a22c
866,,Whole Clean Corpus,26.71473108761053,3.285215139389038,111,procon_corpus.jsonl#L750,314abfb6-9f9f-472f-a56e-96491f7dfdde
867,,Whole Clean Corpus,48.270336768294406,3.876817226409912,69,procon_corpus.jsonl#L751,a461f86e-44b8-4504-9a06-d16d4ee81241
868,,Whole Clean Corpus,41.77087934948376,3.7321994304656982,175,procon_corpus.jsonl#L752,35140c02-975b-4107-9643-52c0923d643e
869,,Whole Clean Corpus,41.51336108852485,3.726015329360962,87,procon_corpus.jsonl#L753,77d7cb67-a046-41b1-9bdb-be9e3f189d96
870,,Whole Clean Corpus,44.00456652368578,3.7842934131622314,60,procon_corpus.jsonl#L754,d555b111-2fcd-4812-a0c3-11fa43bb3248
871,,Whole Clean Corpus,47.720279071326495,3.8653564453125,157,procon_corpus.jsonl#L755,a17f3ebe-d420-4975-94d6-8523c7a59c15
872,,Whole Clean Corpus,55.23738960310777,4.0116400718688965,21,procon_corpus.jsonl#L756,339c55f4-ce20-468e-a3a2-ea5470b9ccc3
873,,Whole Clean Corpus,56.22407441522841,4.0293450355529785,80,procon_corpus.jsonl#L757,d1d48f2a-24a0-41e0-a046-f925831cc7c9
874,,Whole Clean Corpus,69.31747590750822,4.238697052001953,50,procon_corpus.jsonl#L758,c5431449-2971-4cfb-9bfb-4733ffd2ef34
875,,Whole Clean Corpus,125.8995073306259,4.835484027862549,24,procon_corpus.jsonl#L759,67240296-962a-42e8-9754-55423351d32e
876,,Whole Clean Corpus,70.8837804812577,4.261041641235352,89,procon_corpus.jsonl#L760,dad12160-70e0-47d6-b306-53d116b89be5
877,,Whole Clean Corpus,26.602416158202978,3.2810020446777344,95,procon_corpus.jsonl#L761,999a39a8-c36b-4256-9d52-2c3aeee66a2f
878,,Whole Clean Corpus,92.66790764606566,4.529022216796875,68,procon_corpus.jsonl#L762,911445e5-48ae-4911-b5fe-dd6621421526
879,,Whole Clean Corpus,140.0491225664787,4.941993236541748,45,procon_corpus.jsonl#L763,453a8b6b-b4ee-4203-b37c-f0c6e2b32afe
880,,Whole Clean Corpus,41.251430580675425,3.7196857929229736,112,procon_corpus.jsonl#L764,ebaa1565-4fbe-4aa8-ab1a-884cc5c3a9d6
881,,Whole Clean Corpus,37.88095685982131,3.634448528289795,53,procon_corpus.jsonl#L765,7fdaf191-cc43-4ed3-8965-50164eb9b1ad
882,,Whole Clean Corpus,42.48516875501043,3.749155044555664,71,procon_corpus.jsonl#L766,85ca304f-eaea-499f-8e5c-cec6161a85df
883,,Whole Clean Corpus,37.12906731364204,3.6144001483917236,36,procon_corpus.jsonl#L767,e2cb53b8-d21d-4180-9b0d-822b356fe36c
884,,Whole Clean Corpus,50.80784422056318,3.9280507564544678,82,procon_corpus.jsonl#L768,5728cb4e-d7f2-4420-8a28-810ce878620b
885,,Whole Clean Corpus,41.19903292878888,3.718414783477783,67,procon_corpus.jsonl#L769,1e83704a-eaf8-4dde-947b-0f8f5e45a5b7
886,,Whole Clean Corpus,101.19706163675696,4.617069721221924,45,procon_corpus.jsonl#L770,3e1666ed-3b2a-4381-8288-599cc4b86486
887,,Whole Clean Corpus,58.314525399754444,4.065851211547852,52,procon_corpus.jsonl#L771,7cf6fbc7-3069-41b3-8b57-4a99eea6e9cd
888,,Whole Clean Corpus,55.58001510787531,4.017823696136475,47,procon_corpus.jsonl#L772,e83ad6b9-7c09-4d2a-8618-5b6b3bf59f15
889,,Whole Clean Corpus,90.65369517989745,4.507046699523926,60,procon_corpus.jsonl#L773,03763d84-2647-4b39-a35c-3e8b4723dae7
890,,Whole Clean Corpus,48.351713156524234,3.8785016536712646,86,procon_corpus.jsonl#L774,1749d745-d181-479a-a1d3-c4fa13cab4fe
891,,Whole Clean Corpus,45.12616840203302,3.809462308883667,42,procon_corpus.jsonl#L775,8cec4f17-2c78-4e56-b51f-298d6a4a440d
892,,Whole Clean Corpus,23.402804675483416,3.15285587310791,52,procon_corpus.jsonl#L776,dd2a95de-88da-4032-89e0-38f51b7d7a1b
893,,Whole Clean Corpus,62.88042297030666,4.141234874725342,123,procon_corpus.jsonl#L777,81d5562e-ed94-4dbc-81f0-80a6195d617c
894,,Whole Clean Corpus,31.725836669165275,3.4571313858032227,46,procon_corpus.jsonl#L778,981eb6d6-ca95-4062-bc95-9f40f83dd519
895,,Whole Clean Corpus,28.531871670394466,3.3510217666625977,88,procon_corpus.jsonl#L779,490d77aa-75e0-4c4f-a4aa-2d1c5238b601
896,,Whole Clean Corpus,17.826086498776647,2.8806629180908203,50,procon_corpus.jsonl#L780,c99ba580-b8a4-45c2-968a-7870301bb519
897,,Whole Clean Corpus,60.4091449003478,4.10114049911499,56,procon_corpus.jsonl#L781,96c822f3-da1e-42a3-a590-b982c234d965
898,,Whole Clean Corpus,89.82576735699621,4.4978718757629395,53,procon_corpus.jsonl#L782,de2e2d43-a445-43fa-b1e2-5e64f7aa1246
899,,Whole Clean Corpus,55.12826870108273,4.009662628173828,95,procon_corpus.jsonl#L783,4b3b2858-dd02-4c1c-ab82-25740a1670ea
900,,Whole Clean Corpus,43.05617979125487,3.7625057697296143,48,procon_corpus.jsonl#L784,c8d8578e-55de-48d7-8c93-090f046f6d6f
901,,Whole Clean Corpus,37.63849911235011,3.6280274391174316,40,procon_corpus.jsonl#L785,4cd82ff1-d69e-43a2-9004-7eecdc4bb39b
902,,Whole Clean Corpus,49.736152460963446,3.9067320823669434,110,procon_corpus.jsonl#L786,bb244cb4-a1b0-43b1-ba82-463679a42bc5
903,,Whole Clean Corpus,19.17746378425256,2.953735828399658,64,procon_corpus.jsonl#L787,92a1bf0f-80d8-4009-8932-2de39ea03c98
904,,Whole Clean Corpus,86.17884355377804,4.456424713134766,63,procon_corpus.jsonl#L788,dac7fbcf-94b2-41cc-8905-b17a5e0d813e
905,,Whole Clean Corpus,46.950592312088034,3.8490958213806152,80,procon_corpus.jsonl#L789,93928116-98e5-458c-baec-941507e22d0e
906,,Whole Clean Corpus,49.99944282175457,3.9120118618011475,132,procon_corpus.jsonl#L790,d8a8a6a9-b11f-42cb-8640-55492429650e
907,,Whole Clean Corpus,67.1987706190866,4.20765495300293,95,procon_corpus.jsonl#L791,2d445477-8221-44a6-ac7e-1eb51ab7e1a1
908,,Whole Clean Corpus,49.455426387452206,3.901071786880493,60,procon_corpus.jsonl#L792,4cc5b597-c559-49a6-817a-9f6046a1cdbc
909,,Whole Clean Corpus,32.886139937464314,3.493051290512085,59,procon_corpus.jsonl#L793,eb12ec2d-8393-443c-a746-63b1a8e8c728
910,,Whole Clean Corpus,53.411771323717296,3.9780311584472656,88,procon_corpus.jsonl#L794,cc565c75-d4a5-43e5-9bc5-9aa087eafdf2
911,,Whole Clean Corpus,61.151167899304454,4.113348960876465,81,procon_corpus.jsonl#L795,41a05688-cab8-4aa9-8ca3-24966026af30
912,,Whole Clean Corpus,25.288573165050696,3.2303526401519775,23,procon_corpus.jsonl#L796,ccc61cf9-f0ad-4985-8bff-8595dafeae4a
913,,Whole Clean Corpus,42.760448096707094,3.7556135654449463,59,procon_corpus.jsonl#L797,a3da5429-83c2-4ec2-8414-74ccda50c246
914,,Whole Clean Corpus,50.90444446225901,3.92995023727417,69,procon_corpus.jsonl#L798,a2282c4a-b9f1-4412-93a0-3e7f4fb68edc
915,,Whole Clean Corpus,26.807335068273854,3.288675546646118,56,procon_corpus.jsonl#L799,ed2465e7-a947-4e42-984f-a331c5fcdaf3
916,,Whole Clean Corpus,68.94784001703003,4.2333502769470215,101,procon_corpus.jsonl#L800,94f21471-8504-49af-8306-b64b06f7a854
917,,Whole Clean Corpus,71.50097011205185,4.269711017608643,52,procon_corpus.jsonl#L801,a1e5cc98-53b0-4c72-be4c-aabaf3a44b25
918,,Whole Clean Corpus,32.788105520930856,3.490065813064575,65,procon_corpus.jsonl#L802,11ca5567-8864-426e-8d77-8eaad269494c
919,,Whole Clean Corpus,35.93159092163116,3.5816168785095215,85,procon_corpus.jsonl#L803,c24e4832-9d72-412f-aac9-ea468f37be3f
920,,Whole Clean Corpus,25.68363809948173,3.245854139328003,30,procon_corpus.jsonl#L804,6c522eb8-effc-4ae8-aa66-3fbf1605e199
921,,Whole Clean Corpus,28.87518314542043,3.3629825115203857,33,procon_corpus.jsonl#L805,70d16f07-1ec5-48e7-9e25-a79195344921
922,,Whole Clean Corpus,50.87860014096688,3.9294424057006836,66,procon_corpus.jsonl#L806,0b4b31c4-798d-4462-951f-2fa2654ca266
923,,Whole Clean Corpus,56.8889689876582,4.041101455688477,67,procon_corpus.jsonl#L807,bdd5bc5a-73a7-4879-85d1-b8ba18a9026e
924,,Whole Clean Corpus,29.24428069907321,3.3756840229034424,77,procon_corpus.jsonl#L808,50ab3a5a-9388-4e9b-999f-0d9f2cef1900
925,,Whole Clean Corpus,77.54195237536138,4.350819110870361,54,procon_corpus.jsonl#L809,862eedab-ac61-495e-86b9-7bcc0206cae1
926,,Whole Clean Corpus,49.436069202841196,3.9006803035736084,43,procon_corpus.jsonl#L810,a785dae8-4fdf-4cc5-a4ee-b27eda882be2
927,,Whole Clean Corpus,38.226771350680814,3.64353609085083,89,procon_corpus.jsonl#L811,ecf92b28-4ce8-435d-8511-a8644c17fa42
928,,Whole Clean Corpus,52.325447195260665,3.9574828147888184,99,procon_corpus.jsonl#L812,ca510ebf-a09a-4f9f-b23e-ac5cda27da45
929,,Whole Clean Corpus,36.72539281495558,3.603468418121338,66,procon_corpus.jsonl#L813,7e5bef7e-13f2-45b0-b641-0cede82e2ccb
930,,Whole Clean Corpus,16.426828182331437,2.7989158630371094,60,procon_corpus.jsonl#L814,6c035c19-a634-4a1a-aead-aaf8e4b5b4c7
931,,Whole Clean Corpus,81.49881762074463,4.400588512420654,50,procon_corpus.jsonl#L815,f6fd163c-e0f0-436b-8045-7c3399b9ba94
932,,Whole Clean Corpus,90.17772247013349,4.501782417297363,44,procon_corpus.jsonl#L816,854156fa-daaf-4bd8-ab46-8e770e4108e3
933,,Whole Clean Corpus,14.462472456401251,2.6715571880340576,53,procon_corpus.jsonl#L817,ea9bec3b-37a4-460f-a86b-9fa0685bed33
934,,Whole Clean Corpus,125.6518126914376,4.83351469039917,53,procon_corpus.jsonl#L818,741c15a5-0a80-4e06-9177-c994ed8b0c92
935,,Whole Clean Corpus,51.35228826229833,3.9387094974517822,90,procon_corpus.jsonl#L819,15cf5735-ed16-4b8c-959b-61aa41ac0591
936,,Whole Clean Corpus,42.93713266215349,3.759737014770508,64,procon_corpus.jsonl#L820,4e350236-c58e-4e60-9499-6d8f5af38d72
937,,Whole Clean Corpus,35.87175914729902,3.5799503326416016,74,procon_corpus.jsonl#L821,cf0525b4-73b3-4b60-b613-13839ee97cd0
938,,Whole Clean Corpus,38.78391023651679,3.658005475997925,57,procon_corpus.jsonl#L822,ad8c4efb-9826-4353-bb15-d995d4c30c27
939,,Whole Clean Corpus,39.08609261030352,3.665766716003418,82,procon_corpus.jsonl#L823,1cb81290-36c8-49d2-a2b1-f839d37e1338
940,,Whole Clean Corpus,31.149744936834235,3.4388060569763184,42,procon_corpus.jsonl#L824,34286391-ab2a-4ba3-b447-2d0293c2c5b0
941,,Whole Clean Corpus,57.522818970169894,4.052181720733643,35,procon_corpus.jsonl#L825,eaafb50f-3d43-4907-be46-509afcdfaa51
942,,Whole Clean Corpus,67.6671317193163,4.214600563049316,57,procon_corpus.jsonl#L826,e674148f-cc68-4f0a-960a-322efd5d085c
943,,Whole Clean Corpus,40.5924773978077,3.703582763671875,101,procon_corpus.jsonl#L827,7b1494b8-d0b1-4dc3-ba09-087c3ac8d682
944,,Whole Clean Corpus,168.02344884850723,5.124103546142578,55,procon_corpus.jsonl#L828,605a1df1-36c2-4de9-85b2-cb8cc5317a47
945,,Whole Clean Corpus,56.57764902528095,4.035614013671875,76,procon_corpus.jsonl#L829,7a5f8c75-8aef-4bbd-be7f-6bbdfb85f201
946,,Whole Clean Corpus,40.98602220430225,3.713231086730957,78,procon_corpus.jsonl#L830,cc49f72e-c2d8-491b-9da3-c695f27bc66b
947,,Whole Clean Corpus,32.18957790526093,3.4716427326202393,81,procon_corpus.jsonl#L831,8287923b-3d70-43f2-b8b6-ca77321d16ea
948,,Whole Clean Corpus,27.031227689656824,3.296992778778076,54,procon_corpus.jsonl#L832,688e9a81-1e3c-4455-876a-aea0d271ff23
949,,Whole Clean Corpus,44.001828325757316,3.784231185913086,66,procon_corpus.jsonl#L833,da458b2b-2c53-47ca-9627-833b25de34c8
950,,Whole Clean Corpus,49.85051206838934,3.9090287685394287,39,procon_corpus.jsonl#L834,a52fb0d0-8372-48d8-93f6-cb2a8cfeed68
951,,Whole Clean Corpus,46.79525473029986,3.8457818031311035,97,procon_corpus.jsonl#L835,9055dbbf-ed7e-4277-a9f7-6ee47c9c241a
952,,Whole Clean Corpus,39.064022486423326,3.6652019023895264,66,procon_corpus.jsonl#L836,a7b143a7-8277-4144-80d8-ec309ebe34c3
953,,Whole Clean Corpus,30.644425838539227,3.4224507808685303,82,procon_corpus.jsonl#L837,9358ce36-a7be-4624-a875-4cd02e1890a1
954,,Whole Clean Corpus,108.12166306684789,4.683257102966309,83,procon_corpus.jsonl#L838,e5152403-5f2b-4e5d-9248-5b4f0f92fb3f
955,,Whole Clean Corpus,44.06500759550653,3.785665988922119,98,procon_corpus.jsonl#L839,b7070dbb-b180-4ba8-af05-7dd813e609a1
956,,Whole Clean Corpus,46.70002755844439,3.8437447547912598,70,procon_corpus.jsonl#L840,3e302888-b061-47c2-8757-6642d9855286
957,,Whole Clean Corpus,41.41575743257795,3.723661422729492,48,procon_corpus.jsonl#L841,4e030ed1-511a-4e06-b499-408cd29d2abc
958,,Whole Clean Corpus,80.72050574496464,4.390992641448975,41,procon_corpus.jsonl#L842,20c62010-cde8-4809-914c-af3fc93614f8
959,,Whole Clean Corpus,78.91870063637431,4.368418216705322,60,procon_corpus.jsonl#L843,4c7f5498-4233-4a6c-952a-cac495a14b11
960,,Whole Clean Corpus,18.246209629864538,2.9039573669433594,49,procon_corpus.jsonl#L844,d32d1f2d-9a3d-49c0-bc08-2154c783c965
961,,Whole Clean Corpus,48.69188345303264,3.885512351989746,81,procon_corpus.jsonl#L845,9e6d11bd-5b23-46e5-a3c6-3154c8f8fc73
962,,Whole Clean Corpus,49.86778438380759,3.9093751907348633,99,procon_corpus.jsonl#L846,d13aaec2-fe05-4e8b-90b8-02fe5bfe952f
963,,Whole Clean Corpus,24.237731135342006,3.187910556793213,93,procon_corpus.jsonl#L847,b2b8406c-6391-4f32-af09-7d9c43190712
964,,Whole Clean Corpus,60.000632651234916,4.09435510635376,32,procon_corpus.jsonl#L848,392a6456-6351-4f64-a02d-f0c2b677119f
965,,Whole Clean Corpus,6.7985277759503795,1.9167060852050781,123,procon_corpus.jsonl#L849,766aeda9-6cb6-4a94-be66-93a1c8295713
966,,Whole Clean Corpus,17.601461013079234,2.8679819107055664,68,procon_corpus.jsonl#L850,d6600ba2-69bb-41ac-b3d7-e20df7ee07e3
967,,Whole Clean Corpus,53.23675750378947,3.9747490882873535,69,procon_corpus.jsonl#L851,ab9f4599-4b79-4809-b67c-9ad956c04d4f
968,,Whole Clean Corpus,31.610430897627317,3.4534871578216553,136,procon_corpus.jsonl#L852,4e4f6899-9e3f-433a-afb1-1e9c59c4c3de
969,,Whole Clean Corpus,34.827404017171375,3.5504045486450195,79,procon_corpus.jsonl#L853,3bea453e-6b14-4d81-8c60-2c6637874468
970,,Whole Clean Corpus,67.41589064514261,4.210880756378174,73,procon_corpus.jsonl#L854,084173be-9ea1-4749-a0c6-86859e139fa1
971,,Whole Clean Corpus,48.88336715492,3.889437198638916,20,procon_corpus.jsonl#L855,ab7f10db-40a4-4a1c-8fc5-e5ea18b08894
972,,Whole Clean Corpus,39.0328344208073,3.664403200149536,78,procon_corpus.jsonl#L856,4060a6a5-9877-41bb-aefd-28ab940433db
973,,Whole Clean Corpus,47.86476280544577,3.868379592895508,41,procon_corpus.jsonl#L857,47757381-a70b-40ea-80df-3ff84edd02e3
974,,Whole Clean Corpus,9.350196310608453,2.2353973388671875,48,procon_corpus.jsonl#L858,c2cf283d-defc-4bfe-a1b5-46cdb8acce6a
975,,Whole Clean Corpus,37.3320892396183,3.6198532581329346,66,procon_corpus.jsonl#L859,6d32adae-7662-4fda-aa83-0224a9676612
976,,Whole Clean Corpus,51.48083253842522,3.941209554672241,47,procon_corpus.jsonl#L860,d6f5fe30-7721-4ebb-bdbd-590e25a3739a
977,,Whole Clean Corpus,55.171396581619064,4.010444641113281,71,procon_corpus.jsonl#L861,9b8e7d6d-aff0-4fde-ad29-797aef547276
978,,Whole Clean Corpus,51.17506634881209,3.9352524280548096,86,procon_corpus.jsonl#L862,eebf073f-35e8-4c8c-804d-1e065edb9893
979,,Whole Clean Corpus,22.277934121687633,3.1035966873168945,58,procon_corpus.jsonl#L863,8066b84a-3a7c-4aff-802b-6a6c8ad6fdb2
980,,Whole Clean Corpus,33.34850962655957,3.5070130825042725,31,procon_corpus.jsonl#L864,db260055-79a0-4981-9e71-841e5e086423
981,,Whole Clean Corpus,21.377206534549195,3.0623252391815186,111,procon_corpus.jsonl#L865,add49cc3-f3e1-4990-9aab-739b5ca4cbd0
982,,Whole Clean Corpus,28.48523088440675,3.3493857383728027,107,procon_corpus.jsonl#L866,3f856c81-c69a-42c9-a29e-9425eccc660c
983,,Whole Clean Corpus,66.38064235931596,4.19540548324585,48,procon_corpus.jsonl#L867,855ef058-3a77-4788-9118-66c0ab847bbf
984,,Whole Clean Corpus,30.196810355099945,3.407736301422119,64,procon_corpus.jsonl#L868,55589158-c3eb-49de-84bc-38e30da596ad
985,,Whole Clean Corpus,13.278888479890794,2.5861754417419434,91,procon_corpus.jsonl#L869,20a670b2-550c-48d9-a9b8-8055e278aa45
986,,Whole Clean Corpus,25.410058307845688,3.235145092010498,41,procon_corpus.jsonl#L870,e8f6d1b0-4377-4a65-907b-338b3f4e7901
987,,Whole Clean Corpus,27.752974914120948,3.32334303855896,179,procon_corpus.jsonl#L871,262e76e3-4ecc-4e4b-941e-361a51634ac2
988,,Whole Clean Corpus,26.655555973391653,3.2829976081848145,186,procon_corpus.jsonl#L871,a60135ab-9db7-4cc9-82ed-a3c6e8d5823e
989,,Whole Clean Corpus,27.124708894511706,3.300445079803467,210,procon_corpus.jsonl#L872,d5694e19-c5e3-403e-b6bd-ecd51bd03924
990,,Whole Clean Corpus,58.43544216634331,4.067922592163086,85,procon_corpus.jsonl#L872,826cf2bc-cd9e-40a9-a7cb-8d50480b0478
991,,Whole Clean Corpus,22.716135460780066,3.123075485229492,136,procon_corpus.jsonl#L873,a0df46d2-9445-4031-95f1-149ad42246c2
992,,Whole Clean Corpus,34.45133270159348,3.5395476818084717,138,procon_corpus.jsonl#L873,f7e3d2dc-830e-42b2-b832-1e61a2a69455
993,,Whole Clean Corpus,17.132147818516753,2.840956687927246,199,procon_corpus.jsonl#L874,ccd18358-9486-4f5a-8d5a-7c87ba396ba9
994,,Whole Clean Corpus,33.028346908166036,3.497366189956665,127,procon_corpus.jsonl#L874,e1000aa5-7c5b-4f52-985a-94d672d257ab
995,,Whole Clean Corpus,32.6047262353739,3.48445725440979,112,procon_corpus.jsonl#L875,b2948bc9-7116-4ad9-bf27-181f0d62a460
996,,Whole Clean Corpus,33.50844270524379,3.5117974281311035,118,procon_corpus.jsonl#L875,ea086345-a55e-4c6d-adf8-b204f97049ab
997,,Whole Clean Corpus,30.018654068525468,3.4018189907073975,217,procon_corpus.jsonl#L876,2e216f1a-9c4f-4207-aec8-aa8dbd253abe
998,,Whole Clean Corpus,21.46092060537879,3.0662336349487305,150,procon_corpus.jsonl#L877,24a45ad8-ec63-49e3-a75b-32b108077c69
999,,Whole Clean Corpus,18.478494904441753,2.916607618331909,212,procon_corpus.jsonl#L878,e8b7bad8-81c3-486b-9e94-233fc3efd84b
1000,,Whole Clean Corpus,42.328192681503126,3.745453357696533,69,procon_corpus.jsonl#L878,54bcbf73-2948-4eb9-b403-4d7d96caed95
1001,,Whole Clean Corpus,45.91703169627187,3.826836109161377,198,procon_corpus.jsonl#L879,441a55ed-f656-45d7-a897-1978ec98fe9a
1002,,Whole Clean Corpus,36.79272693715056,3.605300188064575,197,procon_corpus.jsonl#L879,f73d0afb-26dd-4421-b369-aa8faee70950
1003,,Whole Clean Corpus,29.24746027712226,3.3757927417755127,187,procon_corpus.jsonl#L880,fc5a8c86-9d8a-4ff3-aeb2-e336ca34857c
1004,,Whole Clean Corpus,32.425712137948445,3.4789516925811768,185,procon_corpus.jsonl#L881,641712cf-34a1-495d-98e8-0090a42a7c67
1005,,Whole Clean Corpus,62.1763586867001,4.129974842071533,76,procon_corpus.jsonl#L881,5541c2ef-8579-4f2a-8a27-f423a67cda72
1006,,Whole Clean Corpus,26.353006444281075,3.2715823650360107,217,procon_corpus.jsonl#L882,49d9e7d6-f8ff-46b1-886d-ad2dd5306b5f
1007,,Whole Clean Corpus,23.44183345118895,3.154522180557251,189,procon_corpus.jsonl#L883,896e10a1-409f-4ac4-984d-315029b646e7
1008,,Whole Clean Corpus,51.20236745931815,3.9357857704162598,117,procon_corpus.jsonl#L883,2ea3a856-5ee2-42e0-9187-4b59f4259a71
1009,,Whole Clean Corpus,17.060628731865442,2.83677339553833,191,procon_corpus.jsonl#L884,2e29d59a-626a-422b-badf-7a3356070a7f
1010,,Whole Clean Corpus,24.98561708124493,3.2183003425598145,199,procon_corpus.jsonl#L885,d4b7ba54-c073-471b-9f42-6dca562001ab
1011,,Whole Clean Corpus,28.20848937750965,3.339622974395752,139,procon_corpus.jsonl#L886,0849c116-aee4-4e88-a813-352d39979b46
1012,,Whole Clean Corpus,9.958940949284694,2.2984707355499268,121,procon_corpus.jsonl#L887,68193a82-b0df-4c90-9bb0-057529e96bd7
1013,,Whole Clean Corpus,14.325599353697106,2.662048101425171,95,procon_corpus.jsonl#L888,926c001c-a585-4339-a06f-eb32761e8eb8
1014,,Whole Clean Corpus,29.65864996097847,3.389753818511963,103,procon_corpus.jsonl#L889,e261753c-4093-4322-a6de-7cba2ba58c2a
1015,,Whole Clean Corpus,23.162326555508603,3.1425271034240723,117,procon_corpus.jsonl#L890,3d87c53e-555f-45e8-b2a5-8968f9bd2460
1016,,Whole Clean Corpus,10.581594007571727,2.3591160774230957,78,procon_corpus.jsonl#L891,23ddbc15-7303-4f18-8d24-a0cfe94102c1
1017,,Whole Clean Corpus,28.498015182743146,3.349834442138672,45,procon_corpus.jsonl#L892,a3ecfdaa-cfad-4008-a266-08e292a8e2d2
1018,,Whole Clean Corpus,19.582770912401667,2.9746501445770264,51,procon_corpus.jsonl#L893,16510750-ab36-4c60-aa37-25ebb4d77866
1019,,Whole Clean Corpus,26.506279271220926,3.277381658554077,113,procon_corpus.jsonl#L894,9679c155-9e15-469c-8976-7fba734e3c0c
1020,,Whole Clean Corpus,12.203485657457998,2.5017216205596924,63,procon_corpus.jsonl#L895,f38ef9e5-1984-45e1-b9bd-d233bf680a15
1021,,Whole Clean Corpus,33.959727355948694,3.5251753330230713,75,procon_corpus.jsonl#L896,46d9d297-02f4-439c-b00d-34c32e62736a
1022,,Whole Clean Corpus,10.691850352714809,2.3694818019866943,117,procon_corpus.jsonl#L897,2cdcd8a6-2cbe-42eb-b2e6-1e8d64770bf9
1023,,Whole Clean Corpus,24.09387651532686,3.181957721710205,74,procon_corpus.jsonl#L898,56c1e3bd-b2ad-47c5-99ea-0c7f24518426
1024,,Whole Clean Corpus,30.583662042654378,3.4204659461975098,104,procon_corpus.jsonl#L899,932ec213-8da8-4d0d-abe8-4c489bc1b96e
1025,,Whole Clean Corpus,16.465462433735446,2.801265001296997,134,procon_corpus.jsonl#L900,6a478934-9c9e-4e88-a78e-acba0c91597c
1026,,Whole Clean Corpus,13.089844623334093,2.5718367099761963,212,procon_corpus.jsonl#L901,3625fb37-e551-45f8-9596-894468e9d0f9
1027,,Whole Clean Corpus,23.41034401494641,3.1531779766082764,126,procon_corpus.jsonl#L902,675a4718-c51a-4285-b94c-3bcd518ea9af
1028,,Whole Clean Corpus,18.328055265584165,2.908432960510254,178,procon_corpus.jsonl#L903,96bfc924-87c4-4693-bade-68d161bee8b7
1029,,Whole Clean Corpus,55.77001836374072,4.021236419677734,153,procon_corpus.jsonl#L904,86d1b959-4292-4613-a5cc-a8184035d250
1030,,Whole Clean Corpus,30.186286548673483,3.4073877334594727,146,procon_corpus.jsonl#L905,4668dc93-f94c-41c2-837f-fb1035b43bd3
1031,,Whole Clean Corpus,22.132288354203723,3.0970375537872314,140,procon_corpus.jsonl#L906,5f192ecf-adcc-4896-aa56-d67a6bf126e8
1032,,Whole Clean Corpus,23.212866746362774,3.1447067260742188,68,procon_corpus.jsonl#L907,361ea9c9-7954-4411-bf87-1eac36016c79
1033,,Whole Clean Corpus,42.04889841340885,3.73883318901062,116,procon_corpus.jsonl#L908,2b18b43c-3839-414a-8722-f7f8d97b1206
1034,,Whole Clean Corpus,27.873755820966128,3.327685594558716,171,procon_corpus.jsonl#L909,9798fa81-732b-4df1-b6bd-a316b87d32f9
1035,,Whole Clean Corpus,19.053141726103743,2.9472320079803467,98,procon_corpus.jsonl#L910,486f0dd0-5a2e-4746-8fc4-422985585f39
1036,,Whole Clean Corpus,45.11558286950558,3.809227705001831,93,procon_corpus.jsonl#L911,9014ede1-a1bc-42fe-bfad-2961fe2c963b
1037,,Whole Clean Corpus,28.80969756271114,3.3607120513916016,110,procon_corpus.jsonl#L912,339da406-9905-4e8a-b331-10bb20e0ba65
1038,,Whole Clean Corpus,28.097235380026724,3.3356711864471436,145,procon_corpus.jsonl#L913,87bc978b-58ea-4489-ac53-6667eacfd0b7
1039,,Whole Clean Corpus,14.648991176285858,2.6843714714050293,105,procon_corpus.jsonl#L914,574248a1-cb5a-43f6-b6df-1f0cbfe02fb9
1040,,Whole Clean Corpus,33.36754156918709,3.5075836181640625,72,procon_corpus.jsonl#L915,e0b26f1e-a342-4a2a-85e5-3591a7fc3502
1041,,Whole Clean Corpus,16.79745774920772,2.821227550506592,90,procon_corpus.jsonl#L916,eeb0aba2-069a-4a91-98e5-da5d9a6d647f
1042,,Whole Clean Corpus,28.708451668950424,3.357191562652588,141,procon_corpus.jsonl#L917,965c45fe-a3ec-48d7-bfb4-c81b47298452
1043,,Whole Clean Corpus,21.989712742039114,3.0905747413635254,108,procon_corpus.jsonl#L918,fc10f6ca-28a5-4061-88e5-db3ced6df0d7
1044,,Whole Clean Corpus,22.995175287787383,3.135284423828125,66,procon_corpus.jsonl#L919,d51a5b55-e7ac-49df-85ec-b7407e997251
1045,,Whole Clean Corpus,26.459195959572565,3.275603771209717,59,procon_corpus.jsonl#L920,785295d5-8744-48ec-a7ba-439a1ed870d7
1046,,Whole Clean Corpus,33.472878428513425,3.510735511779785,86,procon_corpus.jsonl#L921,5567a7a6-4000-48f9-9a13-14ed6e23595e
1047,,Whole Clean Corpus,24.120487901218336,3.1830615997314453,56,procon_corpus.jsonl#L922,692a38f6-0b5d-4f3a-b202-e2123a9c59ad
1048,,Whole Clean Corpus,68.08062295645877,4.2206926345825195,67,procon_corpus.jsonl#L923,483d0ee4-44a4-49b5-98c2-b6b07d7ea06d
1049,,Whole Clean Corpus,33.27721068602842,3.5048727989196777,160,procon_corpus.jsonl#L924,48603bec-630e-4aa6-84c0-dc9f7f9c55bd
